read_id,filename,read_number,channel,mux,end_reason,start_time,start_sample,duration,num_samples,minknow_events,sample_rate,median_before,predicted_scaling_scale,predicted_scaling_shift,tracked_scaling_scale,tracked_scaling_shift,num_reads_since_mux_change,time_since_mux_change,run_id,sample_id,experiment_id,flow_cell_id,pore_type
5d66bd5a-722b-4429-97a0-d676bee80e46,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,120,266,4,unknown,359.64050000,1438562,76.51500000,306060,0,4000,-28.09724426,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
42436c72-eb0e-4445-929e-a298076816fc,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,622,198,1,unknown,4802.28575000,19209143,29.48100000,117924,0,4000,81.34575653,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
7bc64bf6-687e-4b73-b606-32c84aea0e72,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,742,112,2,unknown,4809.31400000,19237256,26.92050000,107682,0,4000,154.80950928,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
a7a96e01-8667-43fb-9016-29d5506c5e82,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1741,67,3,unknown,17044.11625000,68176465,30.78925000,123157,0,4000,120.34954071,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
9e0b2e8a-16dc-441b-85fd-47e2c1d8ad51,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,2033,47,4,unknown,15639.59525000,62558381,30.50875000,122035,0,4000,144.92292786,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
41731bbc-c342-4b2a-8ba2-7abd68733c44,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1086,201,2,unknown,6173.88450000,24695538,46.03300000,184132,0,4000,150.01496887,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
3a7d7789-79b6-4d0d-9f2f-dfc427162737,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,13,27,1,unknown,53.01000000,212040,7.82200000,31288,0,4000,214.60643005,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
cca34895-7733-4445-a361-7418beddb353,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,991,131,1,unknown,16442.48675000,65769947,1.03975000,4159,0,4000,112.95940399,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
7a61c174-3ae0-41c0-8ac2-fe4c5679219d,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,621,479,4,unknown,4417.81175000,17671247,29.76000000,119040,0,4000,113.23486328,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
355885d9-ac33-4533-826b-036c2a6c203b,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,618,308,4,unknown,4796.14075000,19184563,67.25525000,269021,0,4000,300.52468872,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
092c0524-504d-467f-a803-39bb19eebced,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,3245,254,3,unknown,16442.73000000,65770920,1.70075000,6803,0,4000,222.11312866,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
bb6e1078-f40c-4ac6-b76e-45a6d3db11cc,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,276,509,1,unknown,1582.81800000,6331272,3.66650000,14666,0,4000,217.77058411,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
d5a78335-0a00-45f7-98cd-9387b86d8bcd,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,626,100,3,unknown,8524.62975000,34098519,136.82325000,547293,0,4000,296.91586304,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
96858b70-3572-4108-a15e-5f9983c14070,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,845,158,4,unknown,7622.40900000,30489636,4.37000000,17480,0,4000,111.00179291,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
e54d8d95-e10e-46a6-880e-056ffc82b842,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,50,93,3,unknown,228.39050000,913562,140.81575000,563263,0,4000,99.95835114,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
93b79f1c-c0c4-4895-a9f8-e0ef711bc4a7,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,24,285,2,unknown,77.41525000,309661,19.75450000,79018,0,4000,208.51020813,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
ff88fa9b-d113-4848-ba5b-3557d907f384,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,2186,191,1,unknown,7264.36800000,29057472,1.59350000,6374,0,4000,112.68286896,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
7aa1ea60-54de-4efb-a32d-7d6586d54475,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,52,138,2,unknown,99.15075000,396603,1.32400000,5296,0,4000,226.66966248,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
e1ee9e06-bd55-4de0-83f5-a25964d8848f,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1098,165,2,unknown,8392.16300000,33568652,67.62475000,270499,0,4000,133.65995789,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
e81dd182-9b3d-480b-91f8-c7154ea9a81c,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,2573,396,3,unknown,17064.95175000,68259807,7.53450000,30138,0,4000,103.51910400,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
6ccbde37-d41d-41e7-a4cb-e29251bc4f72,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,23,93,2,unknown,76.59675000,306387,18.14775000,72591,0,4000,296.95501709,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
50a8d77c-5aa5-4cb0-8dfc-03926201102e,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1540,311,3,unknown,9520.53650000,38082146,27.59775000,110391,0,4000,108.19157410,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
25fafbb2-3eb4-467a-85d4-18dc20613803,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,2324,80,3,unknown,7099.36675000,28397467,7.88675000,31547,0,4000,85.18013000,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
247425b4-2362-4792-b121-7b4e4c447cd4,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,3064,191,1,unknown,10481.23500000,41924940,802.18000000,3208720,0,4000,215.88505554,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
80a253ea-b0b7-4d88-bc53-e5dfae38979b,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1811,405,1,unknown,3812.78150000,15251126,38.33900000,153356,0,4000,166.99142456,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
9292fbd0-0167-4af2-90b5-bd832d1eefba,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,747,131,1,unknown,6247.41250000,24989650,28.97800000,115912,0,4000,94.21578979,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
147e317b-8509-450c-b375-e7ee8b5b7ed2,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1932,193,4,unknown,16012.44050000,64049762,173.14650000,692586,0,4000,130.48594666,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
6c8ea844-1d3b-4f4e-a7ff-6264341204fe,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,3375,387,1,unknown,9816.27875000,39265115,1.10600000,4424,0,4000,125.75625610,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
67304d0c-4a18-401e-bfb4-46a6e5707d81,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,12,135,4,unknown,45.55575000,182223,140.20000000,560800,0,4000,216.58850098,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
9375a68e-27f6-4510-b3ac-052bdedcc89d,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1354,320,1,unknown,7601.29825000,30405193,3.67250000,14690,0,4000,146.77665710,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
fe8af70c-be4a-4997-abea-9880fcebd5e8,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,921,80,3,unknown,2984.32475000,11937299,1.46175000,5847,0,4000,85.59252930,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
5b7df39e-326e-4f65-bfb2-0fb6c02fd0e7,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,869,201,2,unknown,4345.76225000,17383049,30.90675000,123627,0,4000,149.29980469,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
48eb7b6e-e2ab-44ec-aa64-2d8705d47f52,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,258,8,2,unknown,1975.27050000,7901082,28.96525000,115861,0,4000,150.87268066,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
2001e67c-1855-4873-be8f-928567fd0568,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,228,144,3,unknown,606.34850000,2425394,3.32275000,13291,0,4000,136.13456726,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
1447252c-6467-4948-acc3-c86bd6090182,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,48,363,3,unknown,154.46950000,617878,15.64350000,62574,0,4000,132.56719971,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
e06897d2-c7af-4af4-a061-e61bc4cebc97,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1671,191,1,unknown,4834.16125000,19336645,3.63175000,14527,0,4000,114.81123352,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
00766244-dafe-4acc-844c-d07b2c5a7bc6,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1374,451,3,unknown,7857.99700000,31431988,53.03950000,212158,0,4000,144.59753418,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
4f0f3d12-b220-41b3-87c5-c1b854211f36,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1487,175,1,unknown,10866.43275000,43465731,10.05025000,40201,0,4000,116.57913971,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
3f6acb32-12cb-4f46-ac30-6396848beec2,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,69,303,4,unknown,359.64050000,1438562,5.82050000,23282,0,4000,-8.05467510,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
8472823f-1792-451d-80b7-3c9e03a6cedf,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1255,155,3,unknown,14888.67075000,59554683,31.18600000,124744,0,4000,61.14410782,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
34c088f0-b60b-4671-b377-8d2cf46038ca,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,51,265,3,unknown,149.42700000,597708,19.03475000,76139,0,4000,371.01486206,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
7612c83d-53eb-4a04-bb82-7de3e3b2c81e,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,31,160,3,unknown,149.63575000,598543,17.55450000,70218,0,4000,107.67852020,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
f4431f1e-230c-454a-83dd-3f0e62245caa,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1046,240,3,unknown,6045.88250000,24183530,36.06275000,144251,0,4000,206.77120972,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
0f2faee2-0b49-4cfe-b97e-a85f829ff12a,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,18,129,2,unknown,1154.01450000,4616058,827.24200000,3308968,0,4000,98.03849030,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
4b902925-316a-41de-bc75-9cd190b56850,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1985,111,4,unknown,14899.31800000,59597272,30.93750000,123750,0,4000,124.65012360,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
18eb471b-2158-492b-8200-69f7cf7a1bae,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1896,395,1,unknown,5894.95800000,23579832,6.04125000,24165,0,4000,144.35079956,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
f295efa4-3454-424d-8712-4056260615fe,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,2065,27,2,unknown,9427.53025000,37710121,12.42500000,49700,0,4000,141.57591248,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
2cfd5a68-95b2-433b-bed8-312b3a7dd1a0,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,516,242,1,unknown,10298.52175000,41194087,186.44925000,745797,0,4000,176.30647278,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
5d8a3d1f-f167-410b-b455-b0254f01abb8,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,484,27,1,unknown,4549.35725000,18197429,27.55900000,110236,0,4000,139.70307922,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
17ea347b-10e6-4374-b9df-28ba7f5775a4,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,3720,232,1,unknown,10940.97650000,43763906,23.67300000,94692,0,4000,256.40951538,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
193ee72c-a16f-41c5-a370-d6af301f6dc1,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,2023,410,4,unknown,14421.34025000,57685361,309.45575000,1237823,0,4000,123.59439087,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
99792690-38d5-43f0-820c-0c2ba86daca1,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,2271,395,1,unknown,7859.58675000,31438347,3.35750000,13430,0,4000,236.84858704,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
9aeadb7a-4fef-4ccb-9a35-67673a12e408,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1298,414,3,unknown,15740.85375000,62963415,10.44225000,41769,0,4000,192.14350891,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
20f8e513-de54-4920-b3c5-2fdda09b6ff4,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,11,425,2,unknown,142.66875000,570675,70.09775000,280391,0,4000,123.87476349,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
f9b07e39-73cd-426a-ac72-a350f68b6419,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,44,193,2,unknown,94.94725000,379789,35.80475000,143219,0,4000,-28.73520088,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
368d720e-df5d-4d82-bad5-f614925e61b7,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,27,512,2,unknown,94.83950000,379358,36.77075000,147083,0,4000,-30.59122658,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
6de922b6-2bbf-44d0-829b-5f556d67d770,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1940,293,1,unknown,16930.98625000,67723945,35.66225000,142649,0,4000,160.49415588,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
409793db-fea8-4a96-b90c-e0562916caa3,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,17,62,1,unknown,432.07025000,1728281,101.80300000,407212,0,4000,218.69709778,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
ef50dd58-b3df-460c-955b-238f752b0b21,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,135,352,1,unknown,515.65975000,2062639,35.53100000,142124,0,4000,137.84616089,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
5f17a5df-2fec-4df7-8313-70056c203ebc,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,250,202,4,unknown,2060.25325000,8241013,5.37875000,21515,0,4000,156.79003906,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
c7d70790-86e7-4d65-9911-8899b737785c,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1488,139,1,unknown,10269.78200000,41079128,3.94350000,15774,0,4000,122.63809967,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
066326a1-fca3-47d4-9c5e-2f765b8df843,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1958,73,1,unknown,7735.08800000,30940352,4.40350000,17614,0,4000,81.64430237,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
7df7bfca-e741-424b-8d6a-ecc5f842d970,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,60,393,3,unknown,229.13175000,916527,17.45050000,69802,0,4000,231.43345642,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
9be63321-501c-4035-946e-54d0426f7da1,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1898,325,1,unknown,9202.76050000,36811042,3.41375000,13655,0,4000,160.03260803,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
7b004457-4f8b-477a-a3aa-7b964d3ae5a7,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,2002,409,2,unknown,11230.03400000,44920136,2.80900000,11236,0,4000,149.79284668,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
45e5de31-6ca8-44c5-a858-d47c3f5a688d,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,198,104,1,unknown,704.05350000,2816214,437.15200000,1748608,0,4000,135.98324585,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
d32fe35f-0cd4-4c5a-959d-4d4397ce010d,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,60,410,3,unknown,241.37525000,965501,5.63250000,22530,0,4000,109.41988373,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
12283a7a-8349-4b26-a9c4-78b8f6b31aad,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,539,370,3,unknown,4893.31075000,19573243,15.45275000,61811,0,4000,214.77116394,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
